text,label,intent_name
Berth change request: CMA CGM Rio needs deeper draft berth 19 draft 16m,5,modify_berth_booking
OPL (Outer Port Limit) anchorage regulations for general cargo vessels,8,ask_regulations
Berth change request: ZIM Haifa needs deeper draft berth 13 draft 16m,5,modify_berth_booking
Security alert: unauthorized personnel near CTB terminal perimeter,3,report_port_incident
Book berth for Maersk Edmonton at PSA terminal ETA 2024-08-13 draft 16m alongside starboard,0,request_berth_booking
Security alert: unauthorized personnel near LBCT terminal perimeter,3,report_port_incident
Manifest amendment: container COSU7654321 cargo description changed to steel coils,9,declare_cargo_manifest
Track container MSCU1234567 last reported location?,6,track_container
Port state control inspection procedures for Panama flag vessels,8,ask_regulations
Port incident: ZIMU1239874 collapsed during stacking at yard block B2,3,report_port_incident
Request tug assistance: ONE Bangkok berthing at berth 6 wind force 7,7,request_pilotage_tug
Tracking: TCLU1112223 discharge completion time at terminal Delta,6,track_container
Port state control inspection procedures for Marshall Islands flag vessels,8,ask_regulations
Uploading packing list for container COSU7654321 HS 6203.42 weight 13046kg,2,submit_customs_docs
Book berth for ONE Bangkok at Euromax terminal ETA 2024-02-11 draft 9m alongside port,0,request_berth_booking
Ballast water management requirements at Ningbo for Hapag Dubai,8,ask_regulations
Need pier allocation for general cargo MSC Geneva loading wheat ETD 2024-01-15,0,request_berth_booking
Immigration formalities for crew change on Hapag Dubai at Shanghai,8,ask_regulations
Need pier allocation for container vessel Evergreen Tokyo loading soybeans ETD 2024-05-25,0,request_berth_booking
Cargo manifest declaration for ZIM Haifa voyage 982 loading crude oil destination Spain,9,declare_cargo_manifest
When is Hapag Dubai expected to arrive at Los Angeles?,1,ask_vessel_schedule
Maersk Edmonton requesting quay space for discharge of coal ETA 2024-05-11 LOA 333m GRT 120111,0,request_berth_booking
Escort tug request for ONE Bangkok in restricted channel due to rough seas,7,request_pilotage_tug
Stevedoring charges for frozen meat discharge rate 1659 MT per hour,4,ask_tariff_rates
Container HLCU5556667 customs inspection status?,6,track_container
Reporting delay: cargo operations suspended at terminal PSA due to rough seas,3,report_port_incident
What is the pilotage fee for LOA 210m vessel entering Los Angeles?,4,ask_tariff_rates
ETD for Yang Ming Kaohsiung after cargo operations complete?,1,ask_vessel_schedule
Berth swap requested between Yang Ming Kaohsiung and HMM Busan at Euromax,5,modify_berth_booking
Tracking: HLCU5556667 discharge completion time at terminal Euromax,6,track_container
COSCO Shanghai requesting quay space for discharge of bauxite ETA 2024-03-23 LOA 280m GRT 129061,0,request_berth_booking
Demurrage rates for containers at Euromax after free time expires,4,ask_tariff_rates
ETA for ONE Bangkok voyage 311 from Chile?,1,ask_vessel_schedule
ETA for Evergreen Tokyo voyage 555 from China?,1,ask_vessel_schedule
Phytosanitary certificate submitted for agricultural cargo iron ore container ZIMU1239874,2,submit_customs_docs
Port incident: COSU7654321 collapsed during stacking at yard block B2,3,report_port_incident
Manifest amendment: container YMLU7778889 cargo description changed to crude oil,9,declare_cargo_manifest
Port state control inspection procedures for Marshall Islands flag vessels,8,ask_regulations
Safety incident: crew injury on ONE Bangkok during lashing operations,3,report_port_incident
Cancel pilot order for Yang Ming Kaohsiung ETA changed to 2024-06-18,5,modify_berth_booking
Submitting customs declaration for textiles HS code 6203.42 value 123334 CIF,2,submit_customs_docs
Tariff inquiry: container storage fees for flat rack after 17 days free time,4,ask_tariff_rates
Reefer cargo list attached for Evergreen Tokyo 6750 refrigerated containers set temps included,9,declare_cargo_manifest
Berth swap requested between COSCO Shanghai and Evergreen Tokyo at Delta,5,modify_berth_booking
Bulk cargo declaration: chemicals 47957 MT shipper Glencore consignee Vitol,9,declare_cargo_manifest
Out of gauge cargo declaration: steel coils dimensions 5x4x3m,9,declare_cargo_manifest
Track container HLCU5556667 last reported location?,6,track_container
Modify: HMM Busan shifting from berth 5 to 14 for cargo segregation,5,modify_berth_booking
Stevedoring charges for textiles discharge rate 1437 MT per hour,4,ask_tariff_rates
Final cargo manifest for CMA CGM Rio total 55740 MT 12444 TEU Dubai to South Korea,9,declare_cargo_manifest
Need pier allocation for ro-ro vessel COSCO Shanghai loading automobiles ETD 2024-09-10,0,request_berth_booking
Need berth booking for ro-ro vessel MSC Geneva carrying crude oil ETA 2024-02-20 LOA 357 meters,0,request_berth_booking
Uploading packing list for container YMLU7778889 HS 0901.11 weight 4331kg,2,submit_customs_docs
ETD for Evergreen Tokyo after cargo operations complete?,1,ask_vessel_schedule
OPL (Outer Port Limit) anchorage regulations for bulk carrier vessels,8,ask_regulations
Request berth allocation for MV Evergreen Tokyo LOA 385m beam 31m draft 16m ETA 2024-08-12 cargo textiles,0,request_berth_booking
Cancel pilot order for Yang Ming Kaohsiung ETA changed to 2024-08-23,5,modify_berth_booking
Container OOLU4567890 customs inspection status?,6,track_container
Security alert: unauthorized personnel near APM terminal perimeter,3,report_port_incident
Berth request: ONE Bangkok IMO 9077333 arriving 2024-02-12 with 22009 MT of coal FOB,0,request_berth_booking
Container EGLV4445556 customs inspection status?,6,track_container
Mooring gang requested for CMA CGM Rio at berth 6 ETA 2024-06-13,7,request_pilotage_tug
Requesting wharfage rates for general cargo vessels at Singapore,4,ask_tariff_rates
Where is container EGLV4445556 currently in port?,6,track_container
Stevedoring charges for electronics discharge rate 1485 MT per hour,4,ask_tariff_rates
Incident report: Hapag Dubai damaged fender at berth 11 during mooring,3,report_port_incident
Need berth booking for car carrier Hapag Dubai carrying frozen meat ETA 2024-08-19 LOA 257 meters,0,request_berth_booking
Out of gauge cargo declaration: LNG dimensions 10x4x5m,9,declare_cargo_manifest
Escort tug request for Hapag Dubai in restricted channel due to rough seas,7,request_pilotage_tug
Schedule inquiry: MSC Geneva arriving Ningbo berth 12,1,ask_vessel_schedule
Immigration formalities for crew change on MSC Geneva at Rotterdam,8,ask_regulations
What is the ETB for HMM Busan at terminal CTA?,1,ask_vessel_schedule
What are the cargo handling charges for iron ore per metric ton at HIT?,4,ask_tariff_rates
Reporting delay: cargo operations suspended at terminal LBCT due to heavy rain,3,report_port_incident
Arrival window for Yang Ming Kaohsiung at pilot station 2 to 21,1,ask_vessel_schedule
Schedule inquiry: ZIM Haifa arriving Singapore berth 4,1,ask_vessel_schedule
Requesting wharfage rates for ro-ro vessel vessels at Shanghai,4,ask_tariff_rates
Certificate of origin attached for automobiles HS code 6203.42 preferential origin Indonesia,2,submit_customs_docs
Mooring gang requested for COSCO Shanghai at berth 9 ETA 2024-07-18,7,request_pilotage_tug
Immigration formalities for crew change on Maersk Edmonton at Rotterdam,8,ask_regulations
Berth reservation: ZIM Haifa arriving 2024-01-26 with tank containers total 21530 TEU,0,request_berth_booking
Need berth booking for general cargo MSC Geneva carrying soybeans ETA 2024-04-27 LOA 157 meters,0,request_berth_booking
Safety incident: crew injury on ZIM Haifa during lashing operations,3,report_port_incident
Environmental incident: oil spill from Evergreen Tokyo at anchorage during bunkering,3,report_port_incident
Submitting customs declaration for textiles HS code 6203.42 value 2107836 FOB,2,submit_customs_docs
What is the ETB for ONE Bangkok at terminal CTA?,1,ask_vessel_schedule
Cargo manifest declaration for Maersk Edmonton voyage 104 loading wheat destination Italy,9,declare_cargo_manifest
Mooring gang requested for CMA CGM Rio at berth 12 ETA 2024-08-14,7,request_pilotage_tug
Need pier allocation for container vessel Hapag Dubai loading coal ETD 2024-07-16,0,request_berth_booking
Book berth for Evergreen Tokyo at Delta terminal ETA 2024-05-26 draft 16m alongside starboard,0,request_berth_booking
Incident: CMA CGM Rio allision with jetty during berthing maneuver,3,report_port_incident
Documentation submitted: cargo manifest for Evergreen Tokyo voyage 910 Shanghai,2,submit_customs_docs
What are the ISPS security requirements for Maersk Edmonton at Hamburg?,8,ask_regulations
Berth reservation: HMM Busan arriving 2024-05-15 with dry van containers total 15725 TEU,0,request_berth_booking
Book berth for ZIM Haifa at CTA terminal ETA 2024-07-19 draft 16m alongside starboard,0,request_berth_booking
Need berth booking for car carrier Yang Ming Kaohsiung carrying soybeans ETA 2024-09-18 LOA 151 meters,0,request_berth_booking
Arrival window for Maersk Edmonton at pilot station 10 to 26,1,ask_vessel_schedule
Need berth booking for tanker HMM Busan carrying chemicals ETA 2024-02-22 LOA 386 meters,0,request_berth_booking
Container COSU7654321 customs inspection status?,6,track_container
Customs docs: commercial invoice 59050 bauxite value 4109649 Incoterm DDP,2,submit_customs_docs
Status inquiry: ONEU3334445 customs hold or released?,6,track_container
OPL (Outer Port Limit) anchorage regulations for general cargo vessels,8,ask_regulations
Order pilot for Maersk Edmonton LOA 302m GT 53426 ETA pilot station 2024-03-14,7,request_pilotage_tug
Phytosanitary certificate submitted for agricultural cargo textiles container OOLU4567890,2,submit_customs_docs
When is HMM Busan expected to arrive at Singapore?,1,ask_vessel_schedule
ZIM Haifa requesting quay space for discharge of containers ETA 2024-07-17 LOA 197m GRT 72415,0,request_berth_booking
Tracking: COSU7654321 discharge completion time at terminal LBCT,6,track_container
Location of container ZIMU1239874 in yard block F6?,6,track_container
Yang Ming Kaohsiung requesting quay space for discharge of steel coils ETA 2024-06-23 LOA 392m GRT 54134,0,request_berth_booking
ETD for Yang Ming Kaohsiung after cargo operations complete?,1,ask_vessel_schedule
Tariff inquiry: container storage fees for tank after 18 days free time,4,ask_tariff_rates
Demurrage rates for containers at HIT after free time expires,4,ask_tariff_rates
ETA for COSCO Shanghai voyage 709 from Australia?,1,ask_vessel_schedule
Requesting wharfage rates for cruise ship vessels at Singapore,4,ask_tariff_rates
What are the ISPS security requirements for HMM Busan at Hamburg?,8,ask_regulations
Requesting wharfage rates for ro-ro vessel vessels at Shanghai,4,ask_tariff_rates
Tug service rates for HMM Busan gross tonnage 84436 at Rotterdam,4,ask_tariff_rates
Order pilot for Hapag Dubai LOA 283m GT 79601 ETA pilot station 2024-02-22,7,request_pilotage_tug
Customs entry filed: Bill of Lading HLCU2063842 container MAEU9876543 cargo electronics,2,submit_customs_docs
Reefer cargo list attached for COSCO Shanghai 6385 refrigerated containers set temps included,9,declare_cargo_manifest
Book berth for ZIM Haifa at LBCT terminal ETA 2024-06-10 draft 10m alongside starboard,0,request_berth_booking
Cargo manifest declaration for ZIM Haifa voyage 477 loading coal destination India,9,declare_cargo_manifest
Modify: HMM Busan shifting from berth 10 to 17 for cargo segregation,5,modify_berth_booking
Berth swap requested between HMM Busan and MSC Geneva at CTB,5,modify_berth_booking
Out of gauge cargo declaration: coal dimensions 6x2x4m,9,declare_cargo_manifest
Submitting SAD document for import of coal origin China consignee Cargill,2,submit_customs_docs
Port state control inspection procedures for Panama flag vessels,8,ask_regulations
Tariff inquiry: container storage fees for reefer after 8 days free time,4,ask_tariff_rates
Order pilot for COSCO Shanghai LOA 396m GT 51306 ETA pilot station 2024-04-16,7,request_pilotage_tug
When does ZIM Haifa depart Hamburg bound for South Korea?,1,ask_vessel_schedule
Port dues for Yang Ming Kaohsiung net tonnage 33694 stay duration 11 days,4,ask_tariff_rates
Berth swap requested between Hapag Dubai and Maersk Edmonton at APM,5,modify_berth_booking
Tug services: CMA CGM Rio unberthing from LBCT ETD 2024-08-13,7,request_pilotage_tug
Reefer cargo list attached for ONE Bangkok 16088 refrigerated containers set temps included,9,declare_cargo_manifest
Double tug configuration for Evergreen Tokyo due to adverse currents,7,request_pilotage_tug
Escort tug request for ZIM Haifa in restricted channel due to fog,7,request_pilotage_tug
Environmental incident: oil spill from Yang Ming Kaohsiung at anchorage during bunkering,3,report_port_incident
Customs entry filed: Bill of Lading MSCU1739687 container MAEU9876543 cargo LNG,2,submit_customs_docs
Pilotage required for bulk carrier HMM Busan draft 9m arriving 2024-01-17,7,request_pilotage_tug
Submitting SAD document for import of steel coils origin Brazil consignee Louis Dreyfus,2,submit_customs_docs
Pilotage required for car carrier CMA CGM Rio draft 13m arriving 2024-07-24,7,request_pilotage_tug
What are the cargo handling charges for crude oil per metric ton at CTB?,4,ask_tariff_rates
Need berth booking for ro-ro vessel Maersk Edmonton carrying crude oil ETA 2024-04-24 LOA 152 meters,0,request_berth_booking
Ballast water management requirements at Ningbo for COSCO Shanghai,8,ask_regulations
Reporting equipment failure: crane RMG02 breakdown at berth 10,3,report_port_incident
Tracking: TCLU1112223 discharge completion time at terminal LBCT,6,track_container
Modify: Hapag Dubai shifting from berth 6 to 20 for cargo segregation,5,modify_berth_booking
Schedule inquiry: ZIM Haifa arriving Busan berth 7,1,ask_vessel_schedule
Submitting manifest: dry van containers total 21960 TEU on ONE Bangkok,9,declare_cargo_manifest
OPL (Outer Port Limit) anchorage regulations for ro-ro vessel vessels,8,ask_regulations
Tariff inquiry: container storage fees for open top after 16 days free time,4,ask_tariff_rates
Submitting manifest: tank containers total 22107 TEU on CMA CGM Rio,9,declare_cargo_manifest
Port dues for ZIM Haifa net tonnage 14534 stay duration 12 days,4,ask_tariff_rates
Reporting delay: cargo operations suspended at terminal Euromax due to high winds,3,report_port_incident
Request tug assistance: Evergreen Tokyo berthing at berth 6 wind force 6,7,request_pilotage_tug
When does Evergreen Tokyo depart Antwerp bound for France?,1,ask_vessel_schedule
Bulk cargo declaration: textiles 47716 MT shipper Trafigura consignee Trafigura,9,declare_cargo_manifest
Cancel pilot order for Maersk Edmonton ETA changed to 2024-06-21,5,modify_berth_booking
Tariff inquiry: container storage fees for reefer after 9 days free time,4,ask_tariff_rates
ETA for MSC Geneva voyage 94 from USA?,1,ask_vessel_schedule
Immigration formalities for crew change on CMA CGM Rio at Busan,8,ask_regulations
Submitting customs declaration for textiles HS code 3004.90 value 1433355 CIF,2,submit_customs_docs
Tug services: ONE Bangkok unberthing from SSA ETD 2024-06-23,7,request_pilotage_tug
Cargo manifest declaration for HMM Busan voyage 477 loading electronics destination Japan,9,declare_cargo_manifest
Escort tug request for Evergreen Tokyo in restricted channel due to rough seas,7,request_pilotage_tug
Berth swap requested between COSCO Shanghai and Hapag Dubai at Delta,5,modify_berth_booking
Out of gauge cargo declaration: chemicals dimensions 12x4x4m,9,declare_cargo_manifest
Request tug assistance: Yang Ming Kaohsiung berthing at berth 3 wind force 9,7,request_pilotage_tug
Berth change request: ONE Bangkok needs deeper draft berth 17 draft 9m,5,modify_berth_booking
Modify: Evergreen Tokyo shifting from berth 3 to 24 for cargo segregation,5,modify_berth_booking
Port dues for ZIM Haifa net tonnage 48131 stay duration 11 days,4,ask_tariff_rates
Order pilot for ZIM Haifa LOA 157m GT 91735 ETA pilot station 2024-07-13,7,request_pilotage_tug
Cargo manifest declaration for COSCO Shanghai voyage 755 loading wheat destination UK,9,declare_cargo_manifest
Out of gauge cargo declaration: iron ore dimensions 13x4x3m,9,declare_cargo_manifest
Berth swap requested between COSCO Shanghai and ONE Bangkok at Matson,5,modify_berth_booking
Customs procedures for transshipment cargo at Antwerp,8,ask_regulations
Environmental compliance: scrubber washwater discharge rules at Ningbo,8,ask_regulations
Need berth booking for car carrier HMM Busan carrying coal ETA 2024-09-23 LOA 210 meters,0,request_berth_booking
Berth swap requested between COSCO Shanghai and HMM Busan at APM,5,modify_berth_booking
Bulk cargo declaration: automobiles 55408 MT shipper Olam consignee ADM,9,declare_cargo_manifest
Port state control inspection procedures for Marshall Islands flag vessels,8,ask_regulations
Submitting manifest: reefer containers total 16703 TEU on ONE Bangkok,9,declare_cargo_manifest
Incident report: Maersk Edmonton damaged fender at berth 3 during mooring,3,report_port_incident
Requesting wharfage rates for cruise ship vessels at Rotterdam,4,ask_tariff_rates
Final cargo manifest for ZIM Haifa total 65399 MT 12757 TEU Antwerp to UK,9,declare_cargo_manifest
Modify: Maersk Edmonton shifting from berth 4 to 23 for cargo segregation,5,modify_berth_booking
Submitting customs declaration for coal HS code 6203.42 value 4018052 FOB,2,submit_customs_docs
Safety incident: crew injury on Yang Ming Kaohsiung during lashing operations,3,report_port_incident
Double tug configuration for Evergreen Tokyo due to adverse currents,7,request_pilotage_tug
Pilotage required for LNG carrier Evergreen Tokyo draft 10m arriving 2024-03-17,7,request_pilotage_tug
Requesting wharfage rates for general cargo vessels at Hamburg,4,ask_tariff_rates
Cargo manifest declaration for COSCO Shanghai voyage 836 loading frozen meat destination Turkey,9,declare_cargo_manifest
Uploading packing list for container MSCU1234567 HS 3004.90 weight 26505kg,2,submit_customs_docs
Reporting delay: cargo operations suspended at terminal PSA due to heavy rain,3,report_port_incident
Status inquiry: OOLU4567890 customs hold or released?,6,track_container
Customs docs: commercial invoice 46409 soybeans value 3039101 Incoterm DDP,2,submit_customs_docs
Port incident: COSU7654321 collapsed during stacking at yard block B2,3,report_port_incident
Environmental incident: oil spill from Hapag Dubai at anchorage during bunkering,3,report_port_incident
Reschedule: ONE Bangkok advance cargo operations to 2024-08-20 due to weather,5,modify_berth_booking
Need berth booking for bulk carrier Evergreen Tokyo carrying containers ETA 2024-06-17 LOA 318 meters,0,request_berth_booking
Certificate of origin attached for textiles HS code 0901.11 preferential origin Brazil,2,submit_customs_docs
ETA for Evergreen Tokyo voyage 533 from Australia?,1,ask_vessel_schedule
What is the pilotage fee for LOA 155m vessel entering Singapore?,4,ask_tariff_rates
Demurrage rates for containers at Delta after free time expires,4,ask_tariff_rates
Incident: Evergreen Tokyo allision with jetty during berthing maneuver,3,report_port_incident
Tracking: EGLV4445556 discharge completion time at terminal HIT,6,track_container
Order pilot for ZIM Haifa LOA 205m GT 83694 ETA pilot station 2024-05-16,7,request_pilotage_tug
Requesting vessel schedule for Evergreen Tokyo IMO 9869793,1,ask_vessel_schedule
Environmental incident: oil spill from COSCO Shanghai at anchorage during bunkering,3,report_port_incident
Dangerous goods manifest: textiles UN number 2968 class 2 container TCLU1112223,9,declare_cargo_manifest
Out of gauge cargo declaration: soybeans dimensions 15x2x3m,9,declare_cargo_manifest
Container MAEU9876543 customs inspection status?,6,track_container
Safety incident: crew injury on Hapag Dubai during lashing operations,3,report_port_incident
Where is container OOLU4567890 currently in port?,6,track_container
Need pier allocation for bulk carrier COSCO Shanghai loading chemicals ETD 2024-05-12,0,request_berth_booking
What is the pilotage fee for LOA 276m vessel entering Singapore?,4,ask_tariff_rates
Reporting equipment failure: crane QC01 breakdown at berth 9,3,report_port_incident
Berth reservation: HMM Busan arriving 2024-09-18 with tank containers total 21385 TEU,0,request_berth_booking
Arrival window for COSCO Shanghai at pilot station 15 to 20,1,ask_vessel_schedule
Modify: CMA CGM Rio shifting from berth 6 to 18 for cargo segregation,5,modify_berth_booking
Is ZIMU1239874 available for collection at CTB gate?,6,track_container
Cancel pilot order for COSCO Shanghai ETA changed to 2024-09-22,5,modify_berth_booking
Reefer cargo list attached for Maersk Edmonton 12557 refrigerated containers set temps included,9,declare_cargo_manifest
Extend stay: Hapag Dubai requires additional 4 days alongside for crude oil,5,modify_berth_booking
Safety incident: crew injury on ZIM Haifa during lashing operations,3,report_port_incident
Reschedule: MSC Geneva advance cargo operations to 2024-03-17 due to weather,5,modify_berth_booking
Escort tug request for COSCO Shanghai in restricted channel due to thunderstorms,7,request_pilotage_tug
Reporting delay: cargo operations suspended at terminal PSA due to heavy rain,3,report_port_incident
Incident: COSCO Shanghai allision with jetty during berthing maneuver,3,report_port_incident
Pilotage required for ro-ro vessel Hapag Dubai draft 9m arriving 2024-07-25,7,request_pilotage_tug
What is the pilotage fee for LOA 333m vessel entering Hamburg?,4,ask_tariff_rates
Double tug configuration for HMM Busan due to adverse currents,7,request_pilotage_tug
Submitting manifest: dry van containers total 4359 TEU on MSC Geneva,9,declare_cargo_manifest
Schedule inquiry: CMA CGM Rio arriving Singapore berth 11,1,ask_vessel_schedule
Request berth allocation for MV Maersk Edmonton LOA 380m beam 39m draft 15m ETA 2024-08-12 cargo chemicals,0,request_berth_booking
Port incident: YMLU7778889 collapsed during stacking at yard block D4,3,report_port_incident
Uploading packing list for container MAEU9876543 HS 2601.11 weight 1710kg,2,submit_customs_docs
Reporting equipment failure: crane RMG01 breakdown at berth 12,3,report_port_incident
Reporting delay: cargo operations suspended at terminal CTB due to heavy rain,3,report_port_incident
Immigration formalities for crew change on HMM Busan at Shanghai,8,ask_regulations
Uploading packing list for container COSU7654321 HS 6203.42 weight 26285kg,2,submit_customs_docs
Mooring gang requested for Maersk Edmonton at berth 1 ETA 2024-06-18,7,request_pilotage_tug
ETD for Hapag Dubai after cargo operations complete?,1,ask_vessel_schedule
Reefer cargo list attached for ZIM Haifa 17119 refrigerated containers set temps included,9,declare_cargo_manifest
Dangerous goods manifest: containers UN number 1136 class 3 container COSU7654321,9,declare_cargo_manifest
Container ZIMU1239874 customs inspection status?,6,track_container
Extend stay: Hapag Dubai requires additional 21 days alongside for wheat,5,modify_berth_booking
Cargo manifest declaration for ZIM Haifa voyage 667 loading steel coils destination India,9,declare_cargo_manifest
Need pier allocation for LNG carrier ONE Bangkok loading automobiles ETD 2024-09-19,0,request_berth_booking
Location of container ZIMU1239874 in yard block B2?,6,track_container
Cancel pilot order for COSCO Shanghai ETA changed to 2024-05-18,5,modify_berth_booking
Tug service rates for Yang Ming Kaohsiung gross tonnage 106085 at Antwerp,4,ask_tariff_rates
Immigration formalities for crew change on HMM Busan at Shanghai,8,ask_regulations
Requesting wharfage rates for bulk carrier vessels at Singapore,4,ask_tariff_rates
Tariff inquiry: container storage fees for open top after 7 days free time,4,ask_tariff_rates
Customs procedures for transshipment cargo at Antwerp,8,ask_regulations
Customs entry filed: Bill of Lading HLCU7915713 container ZIMU1239874 cargo textiles,2,submit_customs_docs
Incident report: Evergreen Tokyo damaged fender at berth 4 during mooring,3,report_port_incident
Out of gauge cargo declaration: chemicals dimensions 6x4x3m,9,declare_cargo_manifest
Submitting customs declaration for frozen meat HS code 0901.11 value 1520407 EXW,2,submit_customs_docs
Final cargo manifest for Maersk Edmonton total 66501 MT 17114 TEU Shanghai to Spain,9,declare_cargo_manifest
What are the cargo handling charges for automobiles per metric ton at APM?,4,ask_tariff_rates
Schedule inquiry: COSCO Shanghai arriving Shanghai berth 3,1,ask_vessel_schedule
Where is container EGLV4445556 currently in port?,6,track_container
Reschedule: Yang Ming Kaohsiung advance cargo operations to 2024-08-27 due to weather,5,modify_berth_booking
ETD for Evergreen Tokyo after cargo operations complete?,1,ask_vessel_schedule
Customs procedures for transshipment cargo at Singapore,8,ask_regulations
Phytosanitary certificate submitted for agricultural cargo chemicals container OOLU4567890,2,submit_customs_docs
Book berth for Yang Ming Kaohsiung at Matson terminal ETA 2024-05-11 draft 10m alongside starboard,0,request_berth_booking
Submitting customs declaration for automobiles HS code 0901.11 value 1117717 EXW,2,submit_customs_docs
Immigration formalities for crew change on Maersk Edmonton at Hong Kong,8,ask_regulations
Incident report: Hapag Dubai damaged fender at berth 3 during mooring,3,report_port_incident
Need pier allocation for ro-ro vessel ZIM Haifa loading crude oil ETD 2024-03-16,0,request_berth_booking
Out of gauge cargo declaration: containers dimensions 11x5x2m,9,declare_cargo_manifest
Out of gauge cargo declaration: coal dimensions 12x4x3m,9,declare_cargo_manifest
Standby tug for ONE Bangkok during cargo transfer operations,7,request_pilotage_tug
Container HLCU5556667 loaded on which vessel voyage?,6,track_container
Where is container ZIMU1239874 currently in port?,6,track_container
Extend stay: ONE Bangkok requires additional 4 days alongside for soybeans,5,modify_berth_booking
OPL (Outer Port Limit) anchorage regulations for car carrier vessels,8,ask_regulations
Incident report: MSC Geneva damaged fender at berth 12 during mooring,3,report_port_incident
Double tug configuration for MSC Geneva due to adverse currents,7,request_pilotage_tug
Tug service rates for Maersk Edmonton gross tonnage 37949 at Rotterdam,4,ask_tariff_rates
Out of gauge cargo declaration: LNG dimensions 11x3x3m,9,declare_cargo_manifest
Port dues for Yang Ming Kaohsiung net tonnage 27242 stay duration 5 days,4,ask_tariff_rates
Dangerous goods manifest: LNG UN number 3165 class 1 container ZIMU1239874,9,declare_cargo_manifest
What are the cargo handling charges for coal per metric ton at SSA?,4,ask_tariff_rates
Regulations for handling bauxite IMO class 3 at LBCT?,8,ask_regulations
Where is container OOLU4567890 currently in port?,6,track_container
Schedule inquiry: ZIM Haifa arriving Hamburg berth 11,1,ask_vessel_schedule
Reporting delay: cargo operations suspended at terminal CTA due to high winds,3,report_port_incident
Request berth allocation for MV MSC Geneva LOA 195m beam 47m draft 12m ETA 2024-03-19 cargo textiles,0,request_berth_booking
Submitting customs declaration for textiles HS code 2709.00 value 4933117 EXW,2,submit_customs_docs
What are the ISPS security requirements for Yang Ming Kaohsiung at Dubai?,8,ask_regulations
Incident report: MSC Geneva damaged fender at berth 4 during mooring,3,report_port_incident
What is the pilotage fee for LOA 363m vessel entering Los Angeles?,4,ask_tariff_rates
Regulations for handling chemicals IMO class 3 at HIT?,8,ask_regulations
Reschedule: CMA CGM Rio advance cargo operations to 2024-05-22 due to weather,5,modify_berth_booking
Tracking: COSU7654321 discharge completion time at terminal Matson,6,track_container
Certificate of origin attached for bauxite HS code 2601.11 preferential origin China,2,submit_customs_docs
Demurrage rates for containers at Matson after free time expires,4,ask_tariff_rates
Environmental compliance: scrubber washwater discharge rules at Rotterdam,8,ask_regulations
Final cargo manifest for COSCO Shanghai total 62069 MT 10090 TEU Dubai to Turkey,9,declare_cargo_manifest
Regulations for handling soybeans IMO class 4 at Delta?,8,ask_regulations
Tug service rates for ONE Bangkok gross tonnage 93245 at Singapore,4,ask_tariff_rates
Berth swap requested between COSCO Shanghai and HMM Busan at CTB,5,modify_berth_booking
Dangerous goods manifest: chemicals UN number 2957 class 3 container YMLU7778889,9,declare_cargo_manifest
Requesting anchorage for ZIM Haifa awaiting berth availability for crude oil discharge,0,request_berth_booking
Port dues for ZIM Haifa net tonnage 11000 stay duration 13 days,4,ask_tariff_rates
Bulk cargo declaration: crude oil 31336 MT shipper Louis Dreyfus consignee Cargill,9,declare_cargo_manifest
Requesting wharfage rates for cruise ship vessels at Dubai,4,ask_tariff_rates
Berth swap requested between MSC Geneva and CMA CGM Rio at Euromax,5,modify_berth_booking
Cancel berth reservation for MSC Geneva voyage 439,5,modify_berth_booking
Is YMLU7778889 available for collection at Matson gate?,6,track_container
Reporting equipment failure: crane QC01 breakdown at berth 8,3,report_port_incident
Tariff inquiry: container storage fees for tank after 19 days free time,4,ask_tariff_rates
Need pier allocation for ro-ro vessel Hapag Dubai loading coal ETD 2024-05-19,0,request_berth_booking
Amend berth booking: MSC Geneva new ETA 2024-08-22 original booking 2024-06-5,5,modify_berth_booking
Bulk cargo declaration: steel coils 41435 MT shipper Wilmar consignee Trafigura,9,declare_cargo_manifest
Book berth for HMM Busan at Matson terminal ETA 2024-06-18 draft 10m alongside port,0,request_berth_booking
ETD for COSCO Shanghai after cargo operations complete?,1,ask_vessel_schedule
Safety incident: crew injury on Evergreen Tokyo during lashing operations,3,report_port_incident
ETD for Maersk Edmonton after cargo operations complete?,1,ask_vessel_schedule
Incident: Hapag Dubai allision with jetty during berthing maneuver,3,report_port_incident
Cancel berth reservation for CMA CGM Rio voyage 673,5,modify_berth_booking
Berth swap requested between HMM Busan and Yang Ming Kaohsiung at LBCT,5,modify_berth_booking
Dangerous goods manifest: bauxite UN number 2656 class 3 container OOLU4567890,9,declare_cargo_manifest
What are the ISPS security requirements for CMA CGM Rio at Ningbo?,8,ask_regulations
OPL (Outer Port Limit) anchorage regulations for bulk carrier vessels,8,ask_regulations
What is the pilotage fee for LOA 275m vessel entering Hamburg?,4,ask_tariff_rates
Tracking: MAEU9876543 discharge completion time at terminal CTB,6,track_container
Book berth for ZIM Haifa at CTA terminal ETA 2024-09-10 draft 9m alongside port,0,request_berth_booking
Container OOLU4567890 loaded on which vessel voyage?,6,track_container
Reporting delay: cargo operations suspended at terminal CTA due to high winds,3,report_port_incident
Final cargo manifest for ZIM Haifa total 14202 MT 3804 TEU Rotterdam to UK,9,declare_cargo_manifest
Phytosanitary certificate submitted for agricultural cargo containers container EGLV4445556,2,submit_customs_docs
Certificate of origin attached for iron ore HS code 8703.23 preferential origin Brazil,2,submit_customs_docs
